Duration(ms);Popularity;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Time Signature;Track_Name_Artist_Name;Artists;id
243533;74;0.767;0.682;1;-5.02;1;0.042;0.0113;0.00016;0.104;0.833;127.975;4;S&M - Rihanna;Rihanna;0C4ejWmOTMv8vuYj85mf8m
202666;66;0.607;0.805;11;-5.579;0;0.0608;0.00175;0;0.231;0.232;139.894;4;STARSTRUKK (feat. Katy Perry) - 3OH!3,Katy Perry,Matt Squire;3OH!3,Katy Perry,Matt Squire;1hBM2D1ULT3aeKuddSwPsK
220480;69;0.528;0.831;8;-3.607;1;0.0429;0.0000943;0;0.141;0.632;131.094;3;That's What You Get - Paramore;Paramore;1JdKrFyoU05abww0Zv0ayQ
221253;72;0.615;0.711;11;-5.507;1;0.0779;0.0444;0;0.145;0.711;144.036;4;Whatcha Say - Jason Derulo;Jason Derulo;7xkQdy0cy5ymoWT7nedvLz
249693;62;0.399;0.767;2;-3.732;1;0.0328;0.0242;0;0.306;0.507;135.943;4;When You Look Me In The Eyes - Jonas Brothers;Jonas Brothers;4kf33kU0KAlkNBK9pNbYNU
250373;84;0.894;0.791;2;-4.699;1;0.112;0.0183;0;0.0388;0.583;105.018;4;Yeah! (feat. Lil Jon & Ludacris) - Usher,Lil Jon,Ludacris;Usher,Lil Jon,Ludacris;5rb9QrpfcKFHM1EUbSIurX
184573;70;0.799;0.783;1;-3.896;0;0.0322;0.0346;0.0186;0.0757;0.586;127.041;4;Stereo Love - Radio Edit - Edward Maya,Vika Jigulina;Edward Maya,Vika Jigulina;1AguHaKOuggrVTebp7cZEI
285480;0;0.795;0.711;9;-3.613;0;0.111;0.172;0.133;0.0747;0.339;130.013;4;Satisfaction - Isak Original Extended - Benny Benassi,The Biz;Benny Benassi,The Biz;7g2BBjUQWJDdRohU8mOOZk
189306;0;0.573;0.756;3;-8.905;0;0.0397;0.0154;0.000376;0.345;0.605;127.974;4;Keep On Rising - Radio Mix - Ian Carey,Michelle Shellers;Ian Carey,Michelle Shellers;48n7IBeWDH1rAvk7ZZWTKI
191000;57;0.675;0.862;11;-4.614;1;0.0253;0.0165;0.000427;0.169;0.498;129.967;4;When Love Takes Over (feat. Kelly Rowland) - David Guetta;David Guetta;77FULy278MulVvGWS8BfK7
157438;66;0.902;0.805;6;-5.003;1;0.0468;0.0748;0.0823;0.0914;0.745;124.985;4;We No Speak Americano (Edit) - Yolanda Be Cool,DCup;Yolanda Be Cool,DCup;37dYAkMa4lzRCH6kDbMT1L
182013;60;0.714;0.816;10;-4.415;1;0.0796;0.21;0;0.196;0.624;129.822;4;Gettin' Over (feat. Chris Willis) - David Guetta;David Guetta;4fqwEothoIOcKr3pARJCgu
194533;52;0.764;0.925;1;-1.997;1;0.0974;0.000747;0.136;0.218;0.456;127.948;4;Barbra Streisand - Radio Edit - Duck Sauce;Duck Sauce;3BTqZwYj9bYNbrnXWwp3uu
201040;55;0.675;0.602;11;-4.733;0;0.116;0.00377;0;0.0458;0.933;127.938;4;Who's That Chick? (feat. Rihanna) - David Guetta;David Guetta;3wGnGk9AtI0HFunOexdOIT
176026;59;0.619;0.865;7;-5.385;0;0.0339;0.00223;0.00451;0.141;0.701;137.987;4;What Is Love - Radio Edit - Haddaway;Haddaway;1d2O0FAl7OrNNu7Ed3bGrK
215800;0;0.608;0.979;9;-6.184;0;0.0279;0.119;0.000878;0.156;0.653;131.985;4;Around the World (La La La La La) - Radio Version - A Touch Of Class,Pete Konemann;A Touch Of Class,Pete Konemann;5unmsMTn84dE2kb3kz4wfe
213933;55;0.718;0.826;7;-5.648;0;0.0904;0.000244;0.0312;0.335;0.544;129.403;4;What A Feeling (Flashdance) - Clubhouse Album Mix - Global Deejays;Global Deejays;5DLxa90qJDrft9CXVFBfi4
287826;0;0.726;0.731;1;-6.289;1;0.0335;0.00056;0.718;0.308;0.577;129.989;4;California Dreamin' - Tek-House Extended - Royal Gigolos;Royal Gigolos;5pcKLQ865gdGqZ1l9jHnYi
197616;45;0.561;0.868;4;-6.755;0;0.0305;0.0224;0.0483;0.337;0.481;134.991;4;Seven Nation Army (Remix) - The Red Hot Strikers;The Red Hot Strikers;6I9rUMyOOl9oGCk7NeW07A
226946;44;0.803;0.927;11;-6.19;0;0.0619;0.067;0.00000649;0.933;0.862;129.011;4;Pump It Up - Radio Edit - Danzel;Danzel;4L4YgYtU6sGzQBdEXm6EM9
136615;0;0.787;0.643;4;-6.261;1;0.0319;0.118;0.0184;0.28;0.325;129.973;4;Set Me Free - Radio Edit - House Boulevard,Samara;House Boulevard,Samara;4gOFjiG8qm5eZzeqQl9MU5
207070;50;0.636;0.925;3;-4.784;1;0.0346;0.037;0.000515;0.261;0.839;130.016;4;Can't Get Over - KASINO;KASINO;5ohXIqvzErPFys4pnvpGSr
174435;66;0.526;0.912;0;-2.691;1;0.0936;0.0694;0.000806;0.173;0.297;159.974;4;Dragostea Din Tei (W&W Remix) - O-Zone,W&W;O-Zone,W&W;6ljpxxjn7TNc2BijuKtPSo
191381;11;0.666;0.867;6;-6.825;0;0.046;0.0154;0.00766;0.0395;0.579;128.037;4;On My Mind (Dominic Strike Remix) [feat. Iva Rii] - Ollie Crowe,Iva Rii,Dominic Strike;Ollie Crowe,Iva Rii,Dominic Strike;339xBs8EkM83R8wrYtCK01
182400;65;0.689;0.946;7;-3.814;0;0.0397;0.00658;0.00189;0.262;0.392;125.037;4;Ride It - Jonas Blue Remix - Regard,Jonas Blue;Regard,Jonas Blue;2ONRkpOJ6X91GMXMthtT0M
190819;47;0.758;0.803;0;-5.466;0;0.0449;0.115;0.00000947;0.291;0.769;122;4;Black Gasoline [Provi Remix] - Mark Mendy,The Beamish Brothers,Provi;Mark Mendy,The Beamish Brothers,Provi;1qsexgIQui6hZ8tAGoEg4G
190266;56;0.677;0.881;1;-3.534;0;0.054;0.00445;0.0146;0.359;0.566;128.121;4;Roses (feat. ROZES) - Zaxx Remix - The Chainsmokers,ROZES,Zaxx;The Chainsmokers,ROZES,Zaxx;5MgBUUjbkQ27Kd9CbeZFLo
170625;66;0.614;0.972;5;-3.927;0;0.088;0.00125;0.0186;0.328;0.411;127.966;4;Bad (feat. Vassy) - Radio Edit - David Guetta,Showtek,VASSY;David Guetta,Showtek,VASSY;6PtXobrqImYfnpIxNsJApa
123478;41;0.639;0.816;2;-6.113;1;0.0564;0.121;0.545;0.337;0.13;103.499;4;Light You Up - LANNÉ,Zombic,Morpheus,MEELA;LANNÉ,Zombic,Morpheus,MEELA;2m9B4POUL1E92riUyq9N3I
179093;0;0.624;0.819;3;-2.857;0;0.0496;0.0772;0.000287;0.282;0.638;109.759;4;Lie To Me (feat. Ina Wroldsen) - Steve Aoki,Ina Wroldsen;Steve Aoki,Ina Wroldsen;3lZmXxXQlquj7kbEbvuA85
166932;70;0.801;0.985;7;-2.69;1;0.0647;0.0205;0.00000686;0.297;0.72;127.99;4;Get Up (Rattle) [feat. Far East Movement] - Vocal Edit - Bingo Players,Far East Movement;Bingo Players,Far East Movement;3wLPRjw2XQpmowqXUXb3UF
170731;49;0.709;0.739;9;-5.59;1;0.0569;0.0315;0;0.0381;0.613;123.007;4;Love Songs - Mark Mendy,HADES,Mathew V;Mark Mendy,HADES,Mathew V;1rfWIFXx5IVEpUtZJNGRCy
214066;21;0.518;0.783;2;-4.88;1;0.0406;0.215;0.00000953;0.14;0.152;125.985;4;If I Lose Myself - Alesso vs OneRepublic - OneRepublic,Alesso;OneRepublic,Alesso;0AhRPDuVwHkLAACbPXidb3
211884;60;0.489;0.641;11;-7.011;0;0.032;0.00598;0.0201;0.122;0.587;108.901;4;Samsara (feat. Emila) - Tungevaag,Raaban,Emila;Tungevaag,Raaban,Emila;6oJflQkp7lFXOQce4wPTAW
176840;81;0.77;0.724;8;-5.484;1;0.0495;0.0167;0.0107;0.353;0.898;121.975;4;Roses - Imanbek Remix - SAINt JHN,Imanbek;SAINt JHN,Imanbek;24Yi9hE78yPEbZ4kxyoXAI
195706;82;0.501;0.519;4;-5.88;0;0.0409;0.109;0;0.454;0.168;133.99;4;In the Name of Love - Martin Garrix,Bebe Rexha;Martin Garrix,Bebe Rexha;23L5CiUhw2jV1OIMwthR3S
303826;0;0.673;0.853;1;-6.451;1;0.038;0.00171;0.724;0.39;0.0382;128.015;4;Animals - Extended - Martin Garrix;Martin Garrix;28GieRAflAHypFfEimSaxa
273802;21;0.636;0.953;2;-3.74;1;0.0353;0.0244;0.0164;0.108;0.397;142.011;4;Alone - Marshmello;Marshmello;12mGwph2YzDIlChtq3EdXP
180822;82;0.52;0.761;4;-3.093;1;0.0853;0.256;0.00000496;0.17;0.286;141.971;4;Silence - Marshmello,Khalid;Marshmello,Khalid;7vGuf3Y35N4wmASOKLUVVU
202973;0;0.516;0.673;5;-6.397;0;0.239;0.515;0.00000767;0.0883;0.289;145.178;4;You - Nebbra,Mike Sabath;Nebbra,Mike Sabath;2FeOHKkW4nUSBpYODDjnpH
194490;0;0.604;0.897;10;-3.678;0;0.0641;0.00041;0.838;0.327;0.588;102.053;4;Magenta Riddim - DJ Snake;Jonas Blue,RAYE;1D3ODoXHBLpdxolZRHWV1j
205946;1;0.476;0.718;8;-5.309;1;0.0576;0.0784;0.0000102;0.122;0.142;199.864;4;Let Me Love You - DJ Snake,Justin Bieber;DJ Snake,Justin Bieber;4pdPtRcBmOSQDlJ3Fk945m
220573;0;0.611;0.7;9;-5.331;1;0.0436;0.0199;0;0.0549;0.213;104.981;4;Middle - DJ Snake,Bipolar Sunshine;DJ Snake,Bipolar Sunshine;4OZEu0Vwq0RB2LAq14v99n
212773;62;0.674;0.932;11;-4.424;0;0.0859;0.0282;0.71;0.684;0.728;101.033;4;Get Low - Dillon Francis,DJ Snake;Dillon Francis,DJ Snake;3oZoXyU0SkDldgS7AcN4y4
199386;64;0.773;0.813;4;-4.609;0;0.0797;0.0331;0.0000377;0.192;0.707;127.93;4;Love Is Gone - Fred Riester & Joachim Garraud Radio Edit Remix - David Guetta,Chris Willis,Fred Riester,Joachim Garraud;David Guetta,Chris Willis,Fred Riester,Joachim Garraud;2MGRnjJc7C0z3EOEWRqcMw
191086;55;0.632;0.803;10;-5.77;0;0.125;0.00742;0.0000108;0.404;0.434;123.999;4;Gone Too Long - Cat Dealers,Bruno Martini,Joy Corporation;Cat Dealers,Bruno Martini,Joy Corporation;5pHzIjrVsV1GG3E1G0fsWU
199804;0;0.661;0.906;6;-3.352;1;0.125;0.131;0.000041;0.0743;0.638;127.966;4;Salsa Tequila - Anders Nilsen;Anders Nilsen;4WRjqQ6sx5qIcddaIxNTfF
166848;73;0.883;0.817;0;-5.414;1;0.235;0.601;0.00449;0.11;0.595;128.078;4;I'm an Albatraoz - AronChupa,Little Sis Nora;AronChupa,Little Sis Nora;5MhsZlmKJG6X5kTHkdwC4B
122058;0;0.63;0.742;7;-4.721;1;0.128;0.0187;0.00416;0.595;0.41;123.969;4;Watermelon Sugar - MELON,Dance Fruits Music,Green Bull;MELON,Dance Fruits Music,Green Bull;4Sxi4nG2DBlcO87H1sgP2A
155559;54;0.596;0.954;4;-3.751;1;0.0402;0.00142;0.243;0.239;0.266;131.964;4;Better Off Alone - Dance Fruits Music;Dance Fruits Music;4yKN43pgKLGsoGZWpHpW5A
133000;58;0.785;0.8;4;-3.673;0;0.0673;0.21;0.0162;0.446;0.517;124.938;4;Seven Nation Army (feat. KOYSINA) - Dance Fruits Music,DMNDS,KOYSINA;Dance Fruits Music,DMNDS,KOYSINA;2fzqpmKuYcNQS7clW1XxAS
165055;55;0.713;0.7;9;-7.836;0;0.164;0.552;0.000054;0.216;0.119;120.015;4;Can't Feel My Face - Dance Fruits Music,Steve Void,Ember Island;Dance Fruits Music,Steve Void,Ember Island;4DSR2cb7UzNxOk6JF8lSU6
240937;0;0.661;0.826;10;-4.553;0;0.0467;0.000666;0.0197;0.0207;0.337;128.034;4;Cayendo - Original Mix - Deorro;Deorro;6D345OgeGKDPjDAWMb4avu
233181;33;0.506;0.954;0;-2.349;0;0.103;0.00943;0.00894;0.144;0.396;145.091;4;To Say Goodbye - Slushii;Slushii;7xwHuvxCcmQxpl4UwOkii2
283680;0;0.612;0.665;11;-4.519;0;0.0292;0.0119;0;0.0928;0.384;99.989;4;Circles - machineheart,Vanic;machineheart,Vanic;1QqVXJhaHXpWHrnaEvTzi1
164000;84;0.798;0.62;8;-7.079;0;0.232;0.414;0.0192;0.112;0.235;120.031;4;The Business - Tiësto;Tiësto;6f3Slt0GbA2bPZlz0aIFXN
204620;49;0.476;0.941;0;-4.756;1;0.0955;0.000357;0;0.0957;0.346;150.049;4;Kiss Me Kiss Me - 5 Seconds of Summer;5 Seconds of Summer;76Z0TGS7GBK5SydCu4KbPC
189009;48;0.458;0.958;2;-4.012;1;0.198;0.000325;0.000377;0.355;0.352;160.121;4;18 - 5 Seconds of Summer;5 Seconds of Summer;6wbcoT6aPKoGUYUlR9eCIl
180421;47;0.373;0.911;9;-4.681;1;0.0876;0.0163;0;0.277;0.416;174.895;4;Everything I Didn't Say - 5 Seconds of Summer;5 Seconds of Summer;1fp5JWXd8RbJDnKrFXxYP0
181895;48;0.5;0.986;8;-4.101;1;0.218;0.0182;0.00000107;0.227;0.394;151.999;4;End Up Here - 5 Seconds of Summer;5 Seconds of Summer;5acbpqSxvtxCkKA2HPRsEG
199027;49;0.453;0.872;6;-5.072;1;0.0603;0.00968;0;0.22;0.836;182.002;4;Long Way Home - 5 Seconds of Summer;5 Seconds of Summer;4fUyiOrp6wewxl1m3Tyw7k
198374;56;0.471;0.789;10;-3.62;1;0.0602;0.000962;0;0.0649;0.684;166.99;4;Heartbreak Girl - 5 Seconds of Summer;5 Seconds of Summer;4V84hb0KLUwGgLoXfX0YMa
180922;54;0.529;0.86;8;-4.517;1;0.115;0.0127;0;0.346;0.869;150.003;4;English Love Affair - 5 Seconds of Summer;5 Seconds of Summer;2Ep5yZhBqHfwg0Lj4BlNKb
188021;45;0.515;0.92;2;-4.525;1;0.0756;0.000402;0;0.316;0.437;169.945;4;Social Casualty - 5 Seconds of Summer;5 Seconds of Summer;060O8V4oPkRSoEC68SkDDK
188916;46;0.589;0.83;6;-6.145;1;0.0501;0.00629;0;0.123;0.513;145.032;4;Never Be - 5 Seconds of Summer;5 Seconds of Summer;6hPCeM0qIAk0N3Ko8UQ1tN
183949;0;0.513;0.954;9;-5.371;1;0.24;0.000927;0.00000928;0.312;0.196;95.505;4;American Idiot - 5 Seconds of Summer;5 Seconds of Summer;143MzmncDONf3ht8BgGalv
212333;0;0.67;0.787;7;-4.277;0;0.0519;0.0228;0.00000174;0.125;0.713;139.906;4;Applause - Lady Gaga;Lady Gaga;1C79CxJdMHjk9RkwX04DRh
199140;0;0.609;0.694;5;-3.925;0;0.0418;0.516;0;0.0813;0.454;130.216;4;Wildfire - Demi Lovato;Charli XCX;63bniwRWWFGoasyhX2eQHJ
191307;0;0.41;0.462;8;-7.534;1;0.0515;0.5;0;0.0975;0.354;139.861;3;Stone Cold - Demi Lovato;Demi Lovato;3ioJ2eGWcONEvna37MpsiE
265333;0;0.366;0.638;7;-4.225;0;0.0324;0.00711;0;0.0998;0.272;169.714;3;Two Pieces - Demi Lovato;Demi Lovato;1fcHH96KKNbXFRgrdftrfU
216400;0;0.492;0.611;9;-5.629;1;0.0382;0.139;0;0.104;0.315;141.071;4;Nightingale - Demi Lovato;Demi Lovato;6FglKWNqCHXthu30eqZRLy
214666;0;0.386;0.285;8;-9.174;1;0.0584;0.887;0;0.225;0.59;171.395;4;In Case - Demi Lovato;Demi Lovato;4o2iDZT9GRbYZrm4Iie93Y
229693;0;0.524;0.352;7;-4.139;1;0.0295;0.785;0;0.228;0.394;111.725;4;Shouldn't Come Back - Demi Lovato;Demi Lovato;0IDfr6PUiQnp5JBJxk5lKw
207904;33;0.555;0.879;0;-6.442;1;0.0496;0.000861;0.328;0.0827;0.573;106.041;4;If You Don't Know - 5 Seconds of Summer;5 Seconds of Summer;6nR7zJ9C38mjcwAcAtUQmc
202942;33;0.35;0.812;5;-6.319;1;0.0464;0.00000819;0.000312;0.558;0.299;167.087;4;The Only Reason - 5 Seconds of Summer;5 Seconds of Summer;7nYHKzdYBMEDIYijEijDjx
191107;0;0.559;0.817;0;-4.824;1;0.0296;0.0151;0.0000102;0.125;0.395;91.99;4;Wherever You Are - 5 Seconds of Summer;5 Seconds of Summer;6RaEzyKVjH8KKcbLcqDaBF
210627;0;0.63;0.938;1;-4.468;0;0.0427;0.00192;0;0.299;0.822;127.976;4;Lost In Reality - 5 Seconds of Summer;5 Seconds of Summer;6EC8Bsb9S6L1tMDextWPLo
266639;52;0.533;0.904;8;-4.741;1;0.0656;0.0159;0;0.283;0.323;75.667;4;Waste The Night - 5 Seconds of Summer;5 Seconds of Summer;0375PEO6HIwCHx5Y2sowQm
214013;65;0.696;0.893;9;-2.963;1;0.076;0.0662;0;0.473;0.573;97.954;4;Want U Back - Cher Lloyd;Cher Lloyd;5InWRmnfgjVwQWoXHNBATu
231624;65;0.712;0.922;6;-3.902;0;0.0411;0.00266;0.0000019;0.268;0.976;125.984;4;Mmm Yeah (feat. Pitbull) - Austin Mahone,Pitbull;Austin Mahone,Pitbull;2n3CaPGPLYnYAvTEwKCX8t
188453;82;0.858;0.678;1;-3.87;0;0.0469;0.0761;0;0.0741;0.922;117.009;4;Love You Like A Love Song - Selena Gomez & The Scene;Selena Gomez & The Scene;0laYHRpNTS6i8FXdupHkJ4
214480;77;0.803;0.585;8;-5.861;1;0.0432;0.103;0.00000394;0.0644;0.593;105.017;4;Work from Home (feat. Ty Dolla $ign) - Fifth Harmony,Ty Dolla $ign;Fifth Harmony,Ty Dolla $ign;4tCtwWceOPWzenK2HAIJSb
189109;79;0.794;0.711;8;-5.124;0;0.0699;0.3;0;0.0955;0.955;174.915;4;The Lazy Song - Bruno Mars;Bruno Mars;386RUes7n1uM1yfzgeUuwp
261640;76;0.508;0.72;11;-5.908;0;0.0628;0.272;0;0.0563;0.472;79.983;4;Halo - Beyoncé;Beyoncé;4JehYebiI9JE8sR8MisGVb
281560;84;0.781;0.445;2;-6.061;1;0.0295;0.474;0;0.184;0.591;78.998;4;Thinking out Loud - Ed Sheeran;Ed Sheeran;34gCuhDGsG4bRPIf9bb02f
220734;81;0.635;0.841;5;-5.379;1;0.0422;0.0134;0;0.0622;0.424;109.021;4;Just the Way You Are - Bruno Mars;Bruno Mars;47Slg6LuqLaX0VodpSCvPt
190050;56;0.748;0.771;10;-4.79;0;0.08;0.0752;0.0000245;0.168;0.624;158.209;4;Tie a Cherry - CL;CL;6tRzqvMtnfDZY80WRh4csu
171573;74;0.647;0.309;7;-7.948;0;0.0366;0.78;0.00000741;0.202;0.195;87.045;4;needy - Ariana Grande;Ariana Grande;1TEL6MlSSVLSdhOSddidlJ
222746;0;0.406;0.656;7;-4.437;0;0.0423;0.652;0;0.0622;0.11;106.033;4;Cry Baby - Demi Lovato;Demi Lovato;3TFuXA2AxKOdH1QWGo2f1P
198160;73;0.568;0.656;8;-5.413;1;0.0433;0.0211;0.0000137;0.213;0.364;100.049;4;breathin - Ariana Grande;Ariana Grande;4OafepJy2teCjYJbvFE60J
214693;48;0.445;0.595;1;-4.477;0;0.0699;0.351;0;0.115;0.409;131.032;3;Notice - Little Mix;Little Mix;3j6w635W6AKCxt98kZ3RIv
248544;54;0.39;0.631;9;-4.701;0;0.0769;0.209;0;0.277;0.197;123.042;3;Fall In Line (feat. Demi Lovato) - Christina Aguilera,Demi Lovato;Christina Aguilera,Demi Lovato;25qfFpoGhk9Njgu5nl36sS
222946;71;0.662;0.6;0;-6.402;1;0.0703;0.173;0.000137;0.109;0.331;134.979;4;in my head - Ariana Grande;Ariana Grande;4T652DlATVHe0jdLKaN3Bw
170640;73;0.664;0.316;5;-10.345;1;0.519;0.298;0.00000203;0.0812;0.541;92.875;4;I Forgot That You Existed - Taylor Swift;Taylor Swift;43rA71bccXFGD4C8GOpIlN
173386;74;0.897;0.366;0;-8.029;1;0.0569;0.00889;0.000353;0.0715;0.416;100.003;4;I Think He Knows - Taylor Swift;Taylor Swift;2YWtcWi3a83pdEg3Gif4Pd
234146;73;0.662;0.747;11;-6.926;0;0.0736;0.028;0.00615;0.138;0.487;150.088;4;Miss Americana & The Heartbreak Prince - Taylor Swift;Taylor Swift;214nt20w5wOxJnY462klLw
222400;82;0.811;0.719;9;-6.553;1;0.0497;0.0129;0.0000136;0.0742;0.865;103.979;4;Paper Rings - Taylor Swift;Taylor Swift;4y5bvROuBDPr5fuwXbIBZR
287266;75;0.824;0.624;0;-9.728;1;0.0827;0.781;0.000189;0.1;0.248;102.012;4;Cornelia Street - Taylor Swift;Taylor Swift;12M5uqx0ZuwkpLp5rJim1a
223293;78;0.756;0.449;9;-8.746;1;0.0344;0.13;0;0.114;0.399;111.011;4;Afterglow - Taylor Swift;Taylor Swift;1SymEzIT3H8UZfibCs3TYi
221306;11;0.359;0.543;7;-7.582;1;0.0915;0.492;0.0000157;0.118;0.453;68.504;4;Lover - Taylor Swift;Taylor Swift;0bzbvANY6oETSJLc0wlVGY
201660;78;0.752;0.488;6;-7.05;1;0.0705;0.297;0.00000911;0.0936;0.533;136.041;4;Without Me - Halsey;Halsey;5p7ujcrUXASCNwRaWNHR1C
210901;68;0.693;0.564;1;-3.857;0;0.0378;0.399;0;0.0409;0.574;185.913;3;Good Thing (with Kehlani) - Zedd,Kehlani;Zedd,Kehlani;5aUSEPNd3m5xliFK4pn5mU
180161;70;0.74;0.415;0;-8.914;1;0.0707;0.242;0.000156;0.319;0.156;136.029;4;feel something - Bea Miller;Bea Miller;7JDWhC422Gtk1Bq0mL3OTC
189506;70;0.708;0.454;1;-7.07;1;0.0395;0.0217;0;0.073;0.24;110.963;4;goodnight n go - Ariana Grande;Ariana Grande;14kYOiFVPb7E7NfFbqhdln
271000;68;0.815;0.377;4;-7.754;1;0.0346;0.232;0;0.1;0.211;103.97;4;Clean - Taylor Swift;Taylor Swift;1NmVZsG18CzCAtw7rnV3yA
267106;67;0.474;0.48;2;-8.894;1;0.0622;0.707;0.000108;0.0903;0.319;170.109;4;You Are In Love - Taylor Swift;Taylor Swift;2KrOAg6FftbjgSKdd2a4rS
231000;82;0.588;0.791;7;-5.595;1;0.0402;0.00245;0.00258;0.118;0.487;94.933;4;Style - Taylor Swift;Taylor Swift;0ug5NqcwcFR2xrfTkc7k8e
247533;66;0.765;0.656;5;-6.112;1;0.0504;0.00364;0.00868;0.0918;0.545;119.997;4;How You Get The Girl - Taylor Swift;Taylor Swift;0fM9dEhUFV4MHDuJgrcfOv
200760;41;0.641;0.878;7;-4.605;0;0.0505;0.0181;0;0.115;0.335;114.075;4;I Can Only. (feat. Alessia Cara) - JoJo,Alessia Cara;JoJo,Alessia Cara;6khDguAo8XXW1h0u7xofYk
250093;61;0.481;0.435;4;-8.795;1;0.0321;0.678;0;0.0928;0.107;143.95;4;This Love - Taylor Swift;Taylor Swift;4L560fic5PaTuCFm6CviKa
230466;73;0.633;0.889;5;-5.87;1;0.0715;0.00463;0.000458;0.0658;0.584;121.956;4;New Romantics - Taylor Swift;Taylor Swift;0qAIiGFKLdV1xpNlEhjpq8
260000;0;0.287;0.7;7;-4.326;0;0.0499;0.0338;0;0.18;0.33;202.317;4;Touch It - Ariana Grande;Ariana Grande;0fwl4utqKorwZfPwmVei3J
197266;0;0.628;0.593;8;-5.036;1;0.0323;0.093;0.00000165;0.096;0.104;125.026;4;One Last Time - Ariana Grande;Ariana Grande;2OlWBmSjf1aUPGLNf0UI5A
212266;70;0.729;0.475;8;-4.985;1;0.0364;0.378;0;0.12;0.371;62.52;3;imagine - Ariana Grande;Ariana Grande;39LmTF9RgyakzSYX8txrow
193293;63;0.605;0.725;5;-5.729;1;0.0323;0.00201;0.0000202;0.101;0.539;96.97;4;All You Had To Do Was Stay - Taylor Swift;Taylor Swift;6aLOekfwbytwWvQftxTEF0
205473;0;0.591;0.585;2;-6.35;1;0.0277;0.143;0;0.109;0.324;110.94;4;You should be sad - Halsey;Halsey;2usxQITOSDqvkYiI0oIwao
181805;2;0.667;0.583;11;-5.127;0;0.0747;0.231;0.0000448;0.181;0.187;92.043;4;Graveyard - Halsey;Halsey;6V9fHiv84WlVTg7CSnIVY2
208800;71;0.474;0.489;6;-7.625;0;0.0342;0.467;0;0.119;0.23;124.844;4;Speechless (Full) - Naomi Scott;Naomi Scott;0XPsOSYzDJZJArevQNm2AR
234858;59;0.385;0.871;0;-4.604;0;0.0795;0.00906;0;0.579;0.538;189.76;4;3am - Halsey;Halsey;1OfLNb6dQ9dra1B58iT9Ex
168182;0;0.656;0.453;7;-5.395;0;0.0351;0.307;0.00102;0.113;0.0407;111.804;4;Toxic - Kehlani;Kehlani;1Zm9qGPQkTAOBiVpGSnJUq
171946;58;0.802;0.481;4;-5.132;0;0.043;0.0856;0;0.152;0.468;90.973;4;Thinking 'Bout You - Dua Lipa;Dua Lipa;4Wmjt3ICd1G0geHb2Loho1
180952;78;0.678;0.533;4;-10.485;1;0.186;0.462;0.219;0.139;0.323;150.455;4;you should see me in a crown - Billie Eilish;Billie Eilish;3XF5xLJHOQQRbWya6hBp7d
101789;79;0.626;0.423;1;-6.035;1;0.0513;0.128;0;0.18;0.571;95.162;4;Walls Could Talk - Halsey;Halsey;5dcYoYFAXh0f0qI05AoufB
181279;75;0.675;0.751;0;-3.539;1;0.0296;0.0604;0;0.0893;0.612;118.384;4;Bad At Love - Halsey;Halsey;7y9iMe8SOB6z3NoHE2OfXl
221205;62;0.69;0.784;11;-4.724;1;0.056;0.01;0.0000408;0.22;0.284;109.969;4;Strangers - Halsey,Lauren Jauregui;Halsey,Lauren Jauregui;11EDhDAVDtGPoSar6ootYA
214801;0;0.67;0.585;6;-4.861;0;0.0354;0.107;0.00000111;0.131;0.447;110.03;4;Now Or Never - Halsey;Halsey;1mDGDb2fUmUMdqV3tb8VKQ
214719;52;0.684;0.445;8;-6.795;0;0.0328;0.805;0.00000724;0.178;0.428;120.073;4;Trouble - Stripped - Halsey;Halsey;3MLiV0gaOCQkFf6FXdSaog
180466;63;0.776;0.9;0;-3.97;1;0.0382;0.058;0;0.256;0.963;127.051;4;Oh No! - MARINA;MARINA;4umN41ggyywUcvMbZxhcHR
209890;49;0.379;0.503;6;-5.814;0;0.0374;0.367;0;0.111;0.284;106.999;4;Handmade Heaven - MARINA;MARINA;554KgAoTw8cGS40oSbmTeG
209052;42;0.704;0.741;0;-4.779;1;0.0349;0.0859;0;0.173;0.569;121.994;4;True - MARINA;MARINA;1fuZj2KGTc1b9YLfbITKk0
246059;55;0.671;0.446;6;-4.727;0;0.0241;0.564;0;0.0862;0.274;96.022;4;To Be Human - MARINA;MARINA;75pQd26khpV9EMVBRIeDm6
212783;43;0.595;0.422;5;-7.1;1;0.077;0.35;0.00000121;0.0994;0.221;76.729;4;Believe in Love - MARINA;MARINA;3ihlAQNWjsSG5T7NkTupus
211588;41;0.72;0.665;0;-5.796;1;0.0303;0.129;0.000391;0.102;0.14;102.033;4;You - MARINA;MARINA;6DpnTuW6C3wuTwWzskoyng
195540;44;0.687;0.833;4;-6.828;0;0.0627;0.222;0;0.141;0.28;114.999;4;Emotional Machine - MARINA;MARINA;3FvNYN0hDxJim8Wb1AJiwO
227152;43;0.553;0.623;1;-6.546;0;0.0393;0.602;0;0.0893;0.127;135.84;4;Soft to Be Strong - MARINA;MARINA;7djURPDp051cljWov6NyPy
233815;32;0.709;0.574;11;-6.796;0;0.0507;0.322;0;0.108;0.275;96.967;4;Superstar - MARINA;MARINA;4tIIRx9NG4Nyu53Xt9e8C3
